Datetime,Tweet
2021-06-09 02:25:00+00:00,Nilai kok masih ada yg belum keluar udah tanggal 9 itb!
2021-06-09 02:15:00+00:00,"Permisi mau nanya dong. Kalau gak ambil semester pendek, di bagian rencana studi dan perwalian SIX itb! pilih yang 0 sks ya? thanks"
2021-06-09 00:55:00+00:00,Itb! Transkrip nilai mintanya kemana ya?
2021-06-09 00:55:00+00:00,Itb! Kenapa ya gua bosenan bgt kalo udh jadian sm orang? Pas pdkt padahal smgt
2021-06-09 00:35:00+00:00,"Dosen oh dosen kenapa ngaret banget? Lanjutin, Pak/Bu lagunya Itb!"
2021-06-08 23:20:00+00:00,"Itb! Selamat pagi. Gua tau hari² lu gamudah, masalah pasti banyak. Pagi ini coba de, Ambil 10.menit buat ga mikir apa², sambil duduk liatin sunrise. Bener.. masalah gabakal ilang, tapi setidaknya pikiran lu tenang meski cuma 10 menit.

  Sambil nyanyi lagu sang surya ya🤣"
2021-06-08 22:35:00+00:00,"Rekom tas yang cocok dipake ngampus dong Itb! Bingung mau beli apa, wkwkw padahal gatau kapan offline"
2021-06-08 18:50:00+00:00,"Itb! Semester lalu diselamatkan matkul jajan, semester ini keknya salah pilih deh atau akunya yg tidak berusaha :( padahal awalnya minat :("
2021-06-08 16:30:00+00:00,"overprod sekali kamu, semoga itb! tidak"
2021-06-08 16:20:00+00:00,Itb! Yang nomor 2 gimana nih valid ga? wkwkwk https://t.co/2c6sEukGVt
2021-06-08 15:45:00+00:00,Kalian liburan diisi apa aja? Udah bosen bgt main hp sama nonton film 😭😭😭 itb!
2021-06-08 14:35:01+00:00,"Halo mentemen itb! 2020 mau minta tolong lagi buat isi kuesioner TA aku, masi kurang dikit lagii hehe. Ada hadiah ovo/gopay jugaa. Linknya aku taruh di rep yaa, terima kasih banyak bantuannya!"
2021-06-08 14:35:00+00:00,"Itb! 
To: 16020*** 
I want you, I need you, but there ain't no way I ever gonna love you :)"
2021-06-08 14:00:01+00:00,itb! kayanya harus dibikin deh penelitian ilmiah tentang pengaruh kecupuan seseorang di dunia nyata terhadap kecenderungannya untuk sok jago secara anonymous di dunia maya
2021-06-08 13:30:00+00:00,"butuh masukan mengenai magang, aku jurusan teknik itb! lagi nyari-nyari magang buat ngisi liburan, tapi biasanya magang ga sesuai dengan jurusan teknik yang aku ambil, kira-kira magang ini bakal ngasih value ga ya buat aku?"
2021-06-08 13:05:00+00:00,Itb! Osjur mesin tuh brp hari biasanya?
2021-06-08 12:40:01+00:00,Dari itb! Bisa dapet lisensi photoshop gratis gaa?
2021-06-08 12:15:00+00:00,itb! gimana sih caranya ngejaga hubungan pertemanan sama temen tpb yang beda jurusan? 😭 saran kak
2021-06-08 12:10:00+00:00,"Itb! Pusing punya doi yang ngga support ngapa ngapain, bahkan untuk berekspresi di sosmed hang notabenenya wajar aja dijulidin"
2021-06-08 12:00:00+00:00,goblog banget ga sih pengen geologi tpi kimia dapet D terus 😔 itb!
2021-06-08 11:50:00+00:00,Itb! Info semester depan online/ offline/ hybrid tuh bisa diakses darimana ya? Makasii
2021-06-08 11:45:01+00:00,"kalau indeks kalkulus smt 2 D, boleh ikut sp kan ya? itb!"
2021-06-08 11:35:00+00:00,Kalau ada tes psikotes gitu kalian suka belajar dulu ga? Itb!
2021-06-08 11:25:00+00:00,D nangor ada kos 500ribu ga itb!
2021-06-08 11:20:00+00:00,itb! kalo di six indeksnya masih jam pasir itu kira-kira baru bisa diliat kapan ya?
2021-06-08 11:20:00+00:00,"Itb! Dari 1-10 seberapa transparan dosen kalian terhadap pemberian nilaii?

My fav is Pak Yusuf, 10 for him karna jelas bgt coy asal indeks lu tuh dari nilai apa aja"
2021-06-08 11:15:01+00:00,Jurusan yg praktikum bulan juni-julinya jadi dibatasin apa aja ya? Itb!
2021-06-08 11:10:00+00:00,"itb! tanpa mempertimbangkan ip, menurut kalian mending masuk matem atau aktu ? and why ?"
2021-06-08 11:10:00+00:00,"izin tanya jd kalau semester pendek kan bayar 300rb/sks, jd kalau 4 sks = 1,2jt kan? itb!"
2021-06-08 11:05:00+00:00,itb! Guys ada yang tau kost budget 900rb maksimal per bulan buat putra yang kamar mandi dalem ga? Makasiih
2021-06-08 11:03:59+00:00,"🗨️ Replies: 10
📎 Quoteds: 0
🔃 Retweets: 0
❤️ Likes: 3

📊 Score: 33 https://t.co/5KUOehAUFn"
2021-06-08 11:03:58+00:00,"🗨️ Replies: 11
📎 Quoteds: 0
🔃 Retweets: 0
❤️ Likes: 21

📊 Score: 54 https://t.co/56ZWVZOidf"
2021-06-08 11:03:58+00:00,"🗨️ Replies: 15
📎 Quoteds: 2
🔃 Retweets: 1
❤️ Likes: 6

📊 Score: 56 https://t.co/6Pu1FQX96b"
2021-06-08 11:03:58+00:00,"🗨️ Replies: 14
📎 Quoteds: 0
🔃 Retweets: 1
❤️ Likes: 16

📊 Score: 59 https://t.co/XovY5Id0dX"
2021-06-08 11:03:57+00:00,"🗨️ Replies: 10
📎 Quoteds: 26
🔃 Retweets: 10
❤️ Likes: 147

📊 Score: 239 https://t.co/rAtOiDCtvv"
2021-06-08 11:00:01+00:00,"itb! AAA PAPER ILMIAH, WANGI WANGI WANGI https://t.co/TMQkI4R3tK"
2021-06-08 11:00:00+00:00,"itb! ada yang mau tukeran jamal ga? aku ukuran M mau dituker ke S,reply yaa nanti aku dm"
2021-06-08 10:50:00+00:00,di itb! saya merasa paling goblok
2021-06-08 10:30:00+00:00,itb! nyesek banget sama indeks matkul yang ga ada transparasi nilai plis T_____T
2021-06-08 10:15:01+00:00,Kalau mau kerja di bank tp jurusannya ga nyambung sm dunia perbankan bisa gasi? :( itb!
2021-06-08 10:15:00+00:00,Tweet seolah2 kamu benda di itb!
2021-06-08 10:05:01+00:00,itb! kalo engga jadi ambil semester pendek tapi keburu pilih menu semester pendek gimana ya?
2021-06-08 10:05:00+00:00,"Itb! Hampir 1,5 tahun ga nonton di bioskop dan gue lupa dong cara pesen tiket online tuh via apa😭😭😭 help, ada yg tau via apa aja? Mohon bantuannya😭"
2021-06-08 10:00:02+00:00,itb! alasan nilai indeks di upload belakangan : supaya mahasiswa gaada kompromi2 lagi
2021-06-08 10:00:02+00:00,itb! besok indeks keluar yg jurusan doang atau tpb juga ya? berarti besok keluar ip juga?
2021-06-08 10:00:00+00:00,itb! klo mau enroll di coursera itu emg cm bisa pake paypal sm visa2 itu ya? ada solusi lain ga klo gabjsa pke kedua itu?
2021-06-08 09:55:01+00:00,"itb! Sekalian mau cerita... Entah knp sejak masuk itb jadi gaada ketertarikan lg sama lawan jenis.. Nikmatnya malmingan atau nananina ehem ehem masih ketutupan was-was kuis, ujian, tubes, rapat, dll. Help aku kenapa 😭 https://t.co/TMQkI4R3tK"
2021-06-08 09:55:01+00:00,Kalian suka makan dimana waktu kuliah tatap muka di itb!
2021-06-08 09:30:00+00:00,itb! ada yg punya ketertarikan seksual sama paper ilmiah ga?
2021-06-08 09:20:00+00:00,tips and trick survive PMDSU itb! gimana ya? Kalo pas s2 bagusnya ambil berapa sks per semester?
2021-06-08 09:05:00+00:00,kmrn nanyain soal rincian nilai krn indeks baru aja keluar di six itb! tp di read doang huhu aku harus apa gais :(
2021-06-08 08:50:01+00:00,Kan biasanya di smt 7-8 itu cuma ada matkul tugas akhir. Itu indeksnya auto A/AB gitu gak ya? Penasaran 😿 itb!
2021-06-08 08:50:01+00:00,"halo kak mau nanya plis no salty, sebenernya ada perbedaan ""kompetensi"" mahasiswa antara kampus ganesha, nangor, cirebon gak ya kak? itb!"
2021-06-08 08:50:00+00:00,"1. Ga ada yang bisa dibanggain. Jas kuning setidaknya terlihat agak oke, jama ITB? Meh.
2. Anak ITB sudah telanjur punya reputasi songong dan rentan menyombongkan almamater. Bagus dong kalau sekarang ga dibangga""in scr berlebihan itb! https://t.co/HX9d1TXp7G"
2021-06-08 08:45:00+00:00,Itb! Kakak kakak mau tanya dulu yang keterima fttm-c itb sbmptn nilai utbk nya berapa ya?
2021-06-08 08:35:01+00:00,"itb! klo par dpt b trs daspro dpt bc, aneh ga klo milih if sti?"
2021-06-08 08:10:00+00:00,itb! ini nilai par sm daspro kapan keluar dah :( pengen mempertimbangkan jurusan pke nilai dua matkul jahanam ituuu
2021-06-08 08:05:00+00:00,"Itb! Sebel bgt prd udah nguli tugas terus sampe cape, tapi nilainya masi jelek :("
2021-06-08 08:05:00+00:00,"itb! Dear kakak-kakak lulusan ITB yang kerja di bank, biasanya kan syaratnya berpenampilan menarik. Kalo aku berpenampilannya mendorong entar bisa keterima enggak ya :("
2021-06-08 07:55:00+00:00,Itb! Ada yg mau nangis bareng ga besok
2021-06-08 07:20:00+00:00,"ITB! mungkin temen-temen ada yg punya lowongan part time online yg bisa dikerjain selama liburan via WFH, Sabi drop gaes. Lagi mau produktif hehe"
2021-06-08 06:50:00+00:00,rekomen kafe/restoran estetik yg must-visit di bandung dong kaka kakaaaaaa itb!
2021-06-08 06:25:00+00:00,itb! bagi tips mengerjakan paper dong. terimakasih
2021-06-08 06:20:00+00:00,"guys, kalian ada yang indeksnya di six itb! belum keluar sama sekali gaa? terus itu besok tuh udah pasti keluar semua kan?"
2021-06-08 06:05:01+00:00,Saranin kegiatan yg bermanfaat dong itb! Aku gabut bgt liburan gini
2021-06-08 06:05:00+00:00,Kalau jd staff aja di kepanitiaan mending cantumin di CV/LinkedIn atau ga usah? Itb!
2021-06-08 06:00:00+00:00,"TEMEN-TEMEN! Jangan lupa follow and share the words

IG OSKM itb! yang baru: @/oskm.itb 

CEPETAN FOLLOW DAN SEBARIN KE SEMUA MASSA KAMPUS!"
2021-06-08 05:50:00+00:00,IPK itu diitungnya sampe smt 7 apa sampe smt 8 ya? Itb!
2021-06-08 05:20:00+00:00,keluarga sih bisa mau jdi b aja tapi itupun setidaknya lu hrus achievement driver/hard worker itb!
2021-06-08 05:20:00+00:00,"Masalahnya ngisi cv pake apa? Nyari kerja nya gimana? Ngomong skrg mah gampang ya tp realita hidup itu pait, banyak yg ditolak kerjaan sana sini krna idup biasa aja ga menonjol, kecuali klo lu lulus mau jadi wirausaha atau u punya orang dalem, atau mau nerusin bisnis  (cont..) https://t.co/osNfzqrblU"
2021-06-08 05:00:00+00:00,"Kucing yang di kampus ITB! masih banyak tapi, yuk dukung @/itb_streetfeeding dan @/papahoomanitb di IG! https://t.co/KovJdKhB0R"
2021-06-08 04:40:00+00:00,"Sebutkan 1 hal yang bisa dibanggakan dari itb! sekarang. Dulu pas offline masih bisa ngomong ""itb kucingnya banyak terus civitas akademika pada beliin whiskas."" Sekarang malah diusir2in. https://t.co/HX9d1TXp7G"
2021-06-08 04:35:00+00:00,itb! indeks udah pada keluar blm sih
2021-06-08 04:25:00+00:00,"anak depok kayanya lebih ""menunjukkan"" kebanggan dan prestige ""kuning"" nya daripada kita terhadap kampus. gimme ur opinion about that itb!"
2021-06-08 03:55:00+00:00,"itb! punten kakak-kakak, saya mau tanya, kalo osjur dan dikpus itu rutin banget ga sih per minggunya? terus rata-rata per harinya berapa lama ya? Saya ada rencana sama keluarga saya, takutnya malah ga cocok waktunya, terima kasih"
2021-06-08 03:50:00+00:00,makin lama makin banyak ya program magang yang ga butuhin / ga nyantumin persyaratan IPK minimal? itb!
2021-06-08 03:25:00+00:00,itb! jadi ketua medkominfo bakal sibuk ga ya
2021-06-08 03:25:00+00:00,itb! awal penjurusan TL kira-kira ada praktikum offline ga?
2021-06-08 03:05:00+00:00,"Mau nanya, kalau indeks yg keluar di six itu udh final atau bisa ditanyain lagi ke dosennya ya? ITB!"
2021-06-08 02:45:00+00:00,Kalian praktikum luring juni-juli di itb! berubah kebijakan jadi khusus mahasiswa asal baraya sama nangor aja nggak?
2021-06-08 02:40:00+00:00,itb! gimana caranya masuk kampus tanpa punya qr code?
2021-06-08 02:15:00+00:00,"Setelah lulus dan beberapa kali dapat penghargaan dean's lists, baru tau ternyata penghargaan itu cukup prestigious. Kirain biasa aja itb!"
2021-06-07 20:35:00+00:00,Itb! Bagun jam segini enaknya ngapain ya
2021-06-07 18:45:00+00:00,Itb! Kalian yang keterima wisjul sudah dicontact belum sih? Kok aku belum samsek ya?
2021-06-07 16:50:00+00:00,SI prestasi itb! tuh diadain tiap berapa lama ya?
2021-06-07 16:45:00+00:00,"itb! mau tanya, mahasiswa berhak tau jabaran nilai gak siii???"
2021-06-07 16:40:00+00:00,"i mean, kalo angkatan 2020 wajar2 aja dah closereg karena selama 1 tahun tpb emg yg di closereg yg biasanya aktif. but angkatan 2021?????? itb! https://t.co/SVouGzG6V0"
2021-06-07 16:30:00+00:00,"Demi apa ang 2021 juga udah ada yg di close-rec, kece bnget dah itb!"
2021-06-07 15:40:00+00:00,Six kepada mahasiswa/i itb! setelah mengeluarkan semua nilai tgl 9 Juni nanti https://t.co/gzjHNW19yv
2021-06-07 15:20:00+00:00,Buat tingkat 2 bisa tinggal asrama gk? Itb!
2021-06-07 15:05:01+00:00,ngikutin arus? Takut kalo keadaanku skrg yg ga ikut organisasi/ngambil beasiswa/magang adalah suatu kesalahan
2021-06-07 15:05:01+00:00,"itb! Mau curhat. Aku sebenernya sangat content dgn diriku yg skrg. Buatku untuk survive di itb dgn ipk yg baik adalah big bliss. Tp kalo aku liat org lain, kyknya pd bnyk yg fomo untuk ikut magang/kepanit/organisasi untuk bahan CV. Jadi mikir, apa aku mau gamau harus  (cont..)"
2021-06-07 15:05:00+00:00,Kalian yg ikut internship para9on buat tes tahap 2 belajar dulu ga? Kalau iya sumbernya apa aja ya klo boleh tau? Itb!
2021-06-07 14:45:00+00:00,itb! kalian pernah invest di sah4m/obl/reksa?
2021-06-07 14:20:00+00:00,ada yang tau teknis daftar Summer Camp (SC) itb! ???
2021-06-07 14:00:00+00:00,"itb! pengen banget ngisi liburan nonton netflix sama disney hotstar, gimana deh biar dapetin free nya? makasii btw"
2021-06-07 14:00:00+00:00,"Hai Itb! Sebutin satu hal yang bener² diluar ekspetasi kalian, selama kuliah"
2021-06-07 13:55:00+00:00,"Kakak kakak itb! Ada engga yang dulu setelah berkali2 ikut orientasi studi ngerasa cocok dan minat sama jurusan impiannya, tapi pas masuk merasa salah jurusan?"
2021-06-07 13:50:00+00:00,Itb! Ini nih salah siapa ga baca proker gantian ketrima isinya nyesel ketrima dan anehnya ceritanya ke yang ga ketrima. https://t.co/6JeFAD9ylU
2021-06-07 13:45:01+00:00,Yg punya akun itb.story siapa sih? Orang itb! beneran ga? https://t.co/4PfoTZxRO0
2021-06-07 13:45:01+00:00,"yoimiya kawaiii banget, wangy wangy. itb!"
2021-06-07 13:45:00+00:00,"itb! selain anak SF bisa nggak sih ngambil matkul ""Teknologi Kosmetik"" ? ada yang pernah ambil kah, mau review matkulnya dongg :D"
2021-06-07 13:45:00+00:00,itb! kalian pernah ga di posisi semangatin orang lain tapi kalian juga sedang tidak dalam baik-baik saja?
2021-06-07 13:40:00+00:00,"Itb! Walaupun lu ikut panitia apapun karena ikut temen ya jalani,ga mungkin kan lu ikut temen tapi ga baca dulu tu prokernya mau ngapain aja!!!"
2021-06-07 13:25:00+00:00,"itb! kakak2 yang pernah jadi trainer smpe/ssdk, itu bakal keos ngga ya kakk? makasiih:D"
2021-06-07 13:10:01+00:00,maaf kudet katrok tp IEEE itb! kepanjangannya apa sih? itu organisasi apa event?
2021-06-07 13:10:00+00:00,"Itb! Sejak libur pandemi jadi jarang lari lagi di saraga, ga kerasa badan jd melar bgt:"") tips diet dongg kawann"
2021-06-07 13:05:00+00:00,"care bgt dan jujur dilema bgt sih, harus pilih temen2 gue dan hidup di jurusan yg gw gasuka atau pilih keluar dari itb dan lupain semua temen gw di itb! ( karena gw ga tinggal di pulau jawa ). No salty aight"
2021-06-07 13:05:00+00:00,"Jadi gini guys yak, to the point aja ni, ipk gw kemungkinan ga cukup buat dapet jurusan yang gw dan ortu gw mau ( geologi ), dan emg dari awal gw gangerasa cocok disini, gw udh punya bisnis so dropping out won't really be a problem, tapi, disini ada temen2 gue yg gw  (cont..)"
2021-06-07 13:00:00+00:00,Emang anak itb! bisa pake fasilitas di saraga asal ada ktm?
2021-06-07 12:55:00+00:00,Buat nontpb kalau baru liat indeksnya tgl 10 juni gpp kn y? itb!
2021-06-07 12:50:00+00:00,biaya semester pendek tuh sama kaya ukt biasa atau gimana ya? Itb!
2021-06-07 12:50:00+00:00,"Penasaran, kenapa banyak orang hebat yang ninggalin kuliah nya di akhir2 karena udah punya bisnis yang sukses? Padahal kan kalau lanjutin tinggal dikit karena udah diujung. Itb!"
2021-06-07 12:45:00+00:00,"Ciyeee Itb! Yang baru terima almet sama ktm. Yang kegedean, apa motivasi anda mengambil almet ukuran segitu 🤣"
2021-06-07 12:40:00+00:00,Itb! Rekayasa hayati or pertanian?
2021-06-07 12:35:01+00:00,Tolong Aku butuh saran utk jurusan itb!  Mending di jurusan yg matkul utamanya minat bgt tp kata alumni prospek kerja so so dan cuan jg kecil atau jurusan yg matkulnya minat aja tp prospek kerja skrg lg naik dan lebih byk dicari ya?
2021-06-07 12:35:00+00:00,"itb! avgeek di sini, kalo lagi nggak pandemi, hanggar ftmd yang ada MiG-21f-13 nya dibuka buat umum ga?"
2021-06-07 12:30:00+00:00,"Kaka Kaka yg mau diisiin kuisionernya bisa di taro link nya di reply, mumpung gabut nih hehehehe . itb!"
2021-06-07 12:25:00+00:00,Rekomendasi tempat kos cozy sekitar itb! beserta alamat lengkap atau kontaknya dong. Thanks in advance
2021-06-07 12:05:00+00:00,Ada yg tau cara liat indeks kalo ukt blm bayar? Itb!
2021-06-07 12:00:00+00:00,Ada g anak stei yg g wibu? Itb!
2021-06-07 11:45:01+00:00,kalo pas sbmptn daftar itb tp gapake kip karna blm sempet buat nah kalo lolos sbmptn kan udh punya kip karna baru buat itu bisa ajuin ga kipnya pas daful kl lolos sbm? semcaman kip susulan begitu. itb!
2021-06-07 11:45:00+00:00,"❤🌏, jangan lupa vote juga yaa di link yang ada di poster 👆🏻"
2021-06-07 11:45:00+00:00,"yuk dateng ke Virtual EARTH Expo 2021 dr FITB ITB! ada 34 karya mahasiswa FITB di bidang2 kebumian kyk lingkungan, geowisata, kebencanaan, energi terbarukan, cuaca, dan navigasi yang pastinya bisa banget buat kalian nambah insight2 baru tentang bumi kita tercintaa  (cont..) https://t.co/vTwNSsmOJT"
2021-06-07 11:35:00+00:00,itb! anak tpb ada yg ikutan sosialisasi summer camp itu ga? indeks D boleh ikutan ga SC nggak?
2021-06-07 11:30:01+00:00,Itb! . . . . .  https://t.co/FXpBJTFx0I
2021-06-07 11:30:00+00:00,"Itb! Kalau tpb dapet D bisa ngulang atau SP ga? Maaf kesan nya ga baca peraturan, peraturan kaya gini bisa baca dimana ya? Terimakasih 🙏🏼"
2021-06-07 11:25:00+00:00,"Hallo teman-teman itb! yang tertarik dengan isu kesehatan mental. Aku mau minta tolong buat isi survei komunitas aku, bagi teman2 yang bersedia boleh reply yaa, nanti aku dm. Terima kasih. itb!"
2021-06-07 11:20:00+00:00,itb! mending dapet indeks D atau ngulang?
2021-06-07 11:15:00+00:00,itb! yang fix praktikum offline jurusan apa aja?
2021-06-07 11:03:48+00:00,"🗨️ Replies: 10
📎 Quoteds: 3
🔃 Retweets: 0
❤️ Likes: 3

📊 Score: 39 https://t.co/PsfwHweccZ"
2021-06-07 11:03:48+00:00,"🗨️ Replies: 14
📎 Quoteds: 0
🔃 Retweets: 0
❤️ Likes: 9

📊 Score: 51 https://t.co/qZj02jGta6"
2021-06-07 11:03:48+00:00,"🗨️ Replies: 16
📎 Quoteds: 0
🔃 Retweets: 0
❤️ Likes: 3

📊 Score: 51 https://t.co/J563dBtlk4"
2021-06-07 11:03:47+00:00,"🗨️ Replies: 14
📎 Quoteds: 6
🔃 Retweets: 0
❤️ Likes: 2

📊 Score: 56 https://t.co/b9alVlSSew"
2021-06-07 11:03:47+00:00,"🗨️ Replies: 55
📎 Quoteds: 36
🔃 Retweets: 2
❤️ Likes: 49

📊 Score: 288 https://t.co/wXs0GfojYH"
2021-06-07 11:00:00+00:00,"buat liat cowo cowo ganteng itb! di akun apa yaa? kalo cewe kan itbgeulis, klo cowo itbkasep bukan?"
2021-06-07 10:40:00+00:00,ITB! Kalo punya temen namanya Edo coba liat 50 tahun lagi namanya berubah ga jadi Tokyo
2021-06-07 10:30:00+00:00,itb! mending peaky blinders dulu atau breaking bad?
2021-06-07 09:50:00+00:00,ada yang mau tukeran jamal ga? aku dapet xl soalnya kegedean :(( itb!
2021-06-07 09:45:00+00:00,"Tolong saranin tempat nugas yang tenang dan nyaman di Bandung dong itb! (selain upno, mcd, sbux, sansco wkwkwk)"
2021-06-07 09:30:00+00:00,coba ngetweet seakan akan kamu lagi meriksa soal ujian kalkulus itb!
2021-06-07 08:55:00+00:00,KTM beneran minta dibalikin ke itb! ? Wispril kemarin ga ada info KTM...atau gue yg keskip (?)
2021-06-07 08:55:00+00:00,"Guys, list jurusan yg bakal praktikum offline semester depan apa aja? Itb!"
2021-06-07 08:30:00+00:00,Pengen ikut lomba KTI pas liburan tp takut malu maluin itb! soalnya  aku ga jago ginian :(
2021-06-07 08:15:00+00:00,Guys ada yang tau gaa semester pendek ini selain sbm ada yang buka matkul nya buat prodi luar ngga ya?? Help bgt kurang matkul luar buat lulus :( itb!
2021-06-07 08:00:00+00:00,"Hallo!!! 
Butuh 30 orang lagi nih untuk isi kuesioner aku

Mohon bantuannya teman-teman itb! https://t.co/ZhZweyUqMW"
2021-06-07 07:50:00+00:00,"itb! halo halo, kalian yg invest pasar modal kaya saham/reksa/obli pakai app apaa?"
2021-06-07 07:30:01+00:00,itb! yg wisjul ngirim KTM pake kerdus gini juga ngga? lebar ongkir euy cuma ngirim ktm doang hiks lagian knapa ktm harus dibalikin sik ☺️ https://t.co/rAtOiDCtvv
2021-06-07 07:30:00+00:00,"mau nanya, kalian yang indeksnya mepet-mepet dinaikin ga sama dosennya? itb!"
2021-06-07 07:20:01+00:00,"itb! Guys kalian ada ga yang pernah ngerasain dulu rajin banget dan paling lumayan diantara temen kalian, tapi sekarang justru kalian yang paling bawah diantara temen kalian, gue lagi sedih soal itu wkwk"
